id,description,code,name,keywords
221610462,"Cote Lai, Tapenagá, Chaco",221610462,Cote Lai   ,221610462
581125133,"Covunco Abajo, Zapala, Neuquén",581125133,Covunco Abajo    ,581125133
580425049,"Coyuco-Cochico, Chos Malal, Neuquén",580425049,Coyuco-Cochico   ,580425049
300840301,"Crespo, Paraná, Entre Ríos",300840301,Crespo     ,300840301
821264079,"Crispi, San Martín, Santa Fe",821264079,Crispi     ,821264079
300779535,"Crucesitas 3ra, Nogoyá, Entre Ríos",300779535,Crucesitas 3ra   ,300779535
300779530,"Crucesitas 7ma, Nogoyá, Entre Ríos",300779530,Crucesitas 7ma   ,300779530
300779525,"Crucesitas 8va, Nogoyá, Entre Ríos",300779525,Crucesitas 8va   ,300779525
140630525,"Cruz Alta, Marcos Juárez, Córdoba",140630525,Cruz Alta  ,140630525
140282147,"Cruz de Caña, Cruz del Eje, Córdoba",140282147,Cruz de Caña     ,140282147
180910189,"Cruz de los Milagros, Lavalle, Corrientes",180910189,Cruz de los Milagros   ,180910189
140280182,"Cruz del Eje, Cruz del Eje, Córdoba",140280182,Cruz del Eje     ,140280182
860426385,"Cuatro Bocas, Belgrano, Santiago del Estero",860426385,Cuatro Bocas     ,860426385
620075007,"Cubanea, Adolfo Alsina, Río Negro",620075007,Cubanea    ,620075007
300569340,"Cuchilla Redonda, Gualeguaychú, Entre Ríos",300569340,Cuchilla Redonda ,300569340
420845042,"Cuchillo Co, Lihuel Calel, La Pampa",420845042,Cuchillo Co,420845042
140912490,"Cuesta Blanca, Punilla, Córdoba",140912490,Cuesta Blanca    ,140912490
820703050,"Cululú, Las Colonias, Santa Fe",820703050,Cululú     ,820703050
300849660,"Curtiembre, Paraná, Entre Ríos",300849660,Curtiembre ,300849660
820913533,"Curupaity, San Cristóbal, Santa Fe",820913533,Curupaity  ,820913533
180350063,"Curuzú Cuatiá, Curuzú Cuatiá, Corrientes",180350063,Curuzú Cuatiá    ,180350063
260148014,"Cushamen, Cushamen, Chubut",260148014,Cushamen   ,260148014
380776140,"Cusi Cusi, Santa Catalina, Jujuy",380776140,Cusi Cusi  ,380776140
580350049,"Cutral Có, Confluencia, Neuquén",580350049,Cutral Có  ,580350049
62310231,"Daireaux, Daireaux, Buenos Aires",062310231,Daireaux   ,062310231
141611442,"Dalmacio Vélez, Tercero Arriba, Córdoba",141611442,Dalmacio Vélez   ,141611442
620140042,"Darwin, Avellaneda, Río Negro",620140042,Darwin     ,620140042
140490371,"Deán Funes, Ischilín, Córdoba",140490371,Deán Funes ,140490371
140350217,"Del Campillo, General Roca, Córdoba",140350217,Del Campillo     ,140350217
900148084,"Delfín Gallo, Cruz Alta, Tucumán",900148084,Delfín Gallo     ,900148084
740560108,"Desaguadero, Juan Martín de Pueyrredón, San Luis",740560108,Desaguadero,740560108
141471379,"Despeñaderos, Santa María, Córdoba",141471379,Despeñaderos     ,141471379
821053764,"Desvio Arijón, San Jerónimo, Santa Fe",821053764,Desvio Arijón    ,821053764
141401225,"Devoto, San Justo, Córdoba",141401225,Devoto     ,141401225
300210084,"Diamante, Diamante, Entre Ríos",300210084,Diamante   ,300210084
821053771,"Díaz, San Jerónimo, Santa Fe",821053771,Díaz ,821053771
820422637,"Diego de Alvear, General López, Santa Fe",820422637,Diego de Alvear  ,820422637
141052651,"Diego de Rojas, Río Primero, Córdoba",141052651,Diego de Rojas   ,141052651
620700273,"Dina Huapi, Pilcaniyeu, Río Negro",620700273,Dina Huapi ,620700273
141473001,"Dique Chico, Santa María, Córdoba",141473001,Dique Chico,141473001
260428028,"Dique Florentino Ameghino, Gaiman, Chubut",260428028,Dique Florentino Ameghino    ,260428028
300429230,"Distrito Chañar, Feliciano, Entre Ríos",300429230,Distrito Chañar  ,300429230
300779540,"Distrito Chiqueros, Nogoyá, Entre Ríos",300779540,Distrito Chiqueros     ,300779540
300499275,"Distrito Cuarto, Gualeguay, Entre Ríos",300499275,Distrito Cuarto  ,300499275
300359195,"Distrito Diego López, Federal, Entre Ríos",300359195,Distrito Diego López   ,300359195
301059885,"Distrito Pajonal, Victoria, Entre Ríos",301059885,Distrito Pajonal ,301059885
300499280,"Distrito Primero, Gualeguay, Entre Ríos",300499280,Distrito Primero ,300499280
300499285,"Distrito Quinto, Gualeguay, Entre Ríos",300499285,Distrito Quinto  ,300499285
300779543,"Distrito Sauce, Nogoyá, Entre Ríos",300779543,Distrito Sauce   ,300779543
300499290,"Distrito Sexto Costa de Nogoyá, Gualeguay, Entre Ríos",300499290,Distrito Sexto Costa de Nogoyá     ,300499290
300849670,"Distrito Tala, Paraná, Entre Ríos",300849670,Distrito Tala    ,300849670
300569345,"Distrito Talitas, Gualeguaychú, Entre Ríos",300569345,Distrito Talitas ,300569345
420070112,"Doblas , Atreucó, La Pampa",420070112,Doblas     ,420070112
420700112,"Doblas , Guatraché, La Pampa",420700112,Doblas     ,420700112
260848098,"Doctor Ricardo Rojas, Río Senguer, Chubut",260848098,Doctor Ricardo Rojas   ,260848098
260420091,"Dolavon, Gaiman, Chubut",260420091,Dolavon    ,260420091
62380238,"Dolores, Dolores, Buenos Aires",062380238,Dolores    ,062380238
300779550,"Don Cristóbal 2°, Nogoyá, Entre Ríos",300779550,Don Cristóbal 2° ,300779550
300779545,"Don Cristóbal Iro, Nogoyá, Entre Ríos",300779545,Don Cristóbal Iro,300779545
860146322,"Donadeu, Alberdi, Santiago del Estero",860146322,Donadeu    ,860146322
860846462,"Doña Luisa, Guasayán, Santiago del Estero",860846462,Doña Luisa ,860846462
421050116,"Dorila, Maracó, La Pampa",421050116,Dorila     ,421050116
540700266,"Dos Arroyos, Leandro N. Alem, Misiones",540700266,Dos Arroyos,540700266
540140049,"Dos de Mayo, Cainguás, Misiones",540140049,Dos de Mayo,540140049
820913540,"Dos Rosas y La Legua, San Cristóbal, Santa Fe",820913540,Dos Rosas y La Legua   ,820913540
260988147,"Dr. Atilio Oscar Viglione, Tehuelches, Chubut",260988147,Dr. Atilio Oscar Viglione    ,260988147
300919800,"Durazno, Tala, Entre Ríos",300919800,Durazno    ,300919800
420350119,"Eduardo Castex, Conhelo, La Pampa",420350119,Eduardo Castex   ,420350119
421470119,"Eduardo Castex, Trenel, La Pampa",421470119,Eduardo Castex   ,421470119
820212210,"Egusquiza, Castellanos, Santa Fe",820212210,Egusquiza  ,820212210
380280091,"El Aguilar, Humahuaca, Jujuy",380280091,El Aguilar ,380280091
540770301,"El Alcázar, Libertador General San Martín, Misiones",540770301,El Alcázar ,540770301
100560147,"El Alto, El Alto, Catamarca",100560147,El Alto    ,100560147
141401232,"El Arañado, San Justo, Córdoba",141401232,El Arañado ,141401232
860916483,"El Arenal, Jiménez, Santiago del Estero",860916483,El Arenal  ,860916483
820492777,"El Azara, General Obligado, Santa Fe",820492777,El Azara   ,820492777
620210070,"El Bolsón, Bariloche, Río Negro",620210070,El Bolsón  ,620210070
660490112,"El Bordo, General Güemes, Salta",660490112,El Bordo   ,660490112
900148091,"El Bracho y El Cevilar, Cruz Alta, Tucumán",900148091,El Bracho y El Cevilar ,900148091
140282154,"El Brete, Cruz del Eje, Córdoba",140282154,El Brete   ,140282154
860566406,"El Caburé, Copo, Santiago del Estero",860566406,El Caburé  ,860566406
901058602,"El Cadillal, Tafí Viejo, Tucumán",901058602,El Cadillal,901058602
620915224,"El Caín, 25 de Mayo, Río Negro",620915224,El Caín    ,620915224
780280070,"El Calafate, Lago Argentino, Santa Cruz",780280070,El Calafate,780280070
380140056,"El Carmen, El Carmen, Jujuy",380140056,El Carmen  ,380140056
300219115,"El Carmen-Estación Racedo, Diamante, Entre Ríos",300219115,El Carmen-Estación Racedo    ,300219115
660420098,"El Carril, Chicoana, Salta",660420098,El Carril  ,660420098
900708399,"El Cercado, Monteros, Tucumán",900708399,El Cercado ,900708399
140702364,"El Chacho, Minas, Córdoba",140702364,El Chacho  ,140702364
780285028,"El Chaltén, Lago Argentino, Santa Cruz",780285028,El Chaltén ,780285028
900078014,"El Chañar, Burruyacú, Tucumán",900078014,El Chañar  ,900078014
860916161,"El Charco, Jiménez, Santiago del Estero",860916161,El Charco  ,860916161
580840175,"El Cholar, Ñorquín, Neuquén",580840175,El Cholar  ,580840175
300359200,"El Cimarrón, Federal, Entre Ríos",300359200,El Cimarrón,300359200
860986490,"El Colorado, Juan F. Ibarra, Santiago del Estero",860986490,El Colorado,860986490
340560224,"El Colorado, Pirané, Formosa",340560224,El Colorado,340560224
381126259,"El Condor, Yaví, Jujuy",381126259,El Condor  ,381126259
141052658,"El Crispín, Río Primero, Córdoba",141052658,El Crispín ,141052658
860986497,"El Cuadrado, Juan F. Ibarra, Santiago del Estero",860986497,El Cuadrado,860986497
620355056,"El Cuy, El Cuy, Río Negro",620355056,El Cuy     ,620355056
141401239,"El Fortín, San Justo, Córdoba",141401239,El Fortín  ,141401239
380706098,"El Fuerte, Santa Bárbara, Jujuy",380706098,El Fuerte  ,380706098
661120259,"El Galpón, Metán, Salta",661120259,El Galpón  ,661120259
300359205,"El Gramiyal, Federal, Entre Ríos",300359205,El Gramiyal,300359205
260140021,"El Hoyo, Cushamen, Chubut",260140021,El Hoyo    ,260140021
580840182,"El Huecú, Ñorquín, Neuquén",580840182,El Huecú   ,580840182
780145014,"El Jaramillo, Deseado, Santa Cruz",780145014,El Jaramillo     ,780145014
660840203,"El Jardín, La Candelaria, Salta",660840203,El Jardín  ,660840203
260140028,"El Maitén, Cushamen, Chubut",260140028,El Maitén  ,260140028
900638357,"El Manantial, Lules, Tucumán",900638357,El Manantial     ,900638357
620215028,"El Manso, Bariloche, Río Negro",620215028,El Manso   ,620215028
140212105,"El Manzano, Colón, Córdoba",140212105,El Manzano ,140212105
900568280,"El Mojón, Leales, Tucumán",900568280,El Mojón   ,900568280
861336210,"El Mojón, Pellegrini, Santiago del Estero",861336210,El Mojón   ,861336210
900988581,"El Mollar, Tafí del Valle, Tucumán",900988581,El Mollar  ,900988581
740356112,"El Morro, General Pedernera, San Luis",740356112,El Morro   ,740356112
900148098,"El Naranjito, Cruz Alta, Tucumán",900148098,El Naranjito     ,900148098
900078021,"El Naranjo y El Sunchal, Burruyacú, Tucumán",900078021,El Naranjo y El Sunchal,900078021
300849675,"El Palenque, Paraná, Entre Ríos",300849675,El Palenque,300849675
300849680,"El Pingo, Paraná, Entre Ríos",300849680,El Pingo   ,300849680
380706119,"El Piquete, Santa Bárbara, Jujuy",380706119,El Piquete ,380706119
900778462,"El Polear, Río Chico, Tucumán",900778462,El Polear  ,900778462
661400350,"El Potrero, Rosario de la Frontera, Salta",661400350,El Potrero ,661400350
340639126,"El Potrillo, Ramón Lista, Formosa",340639126,El Potrillo,340639126
900078028,"El Puestito, Burruyacú, Tucumán",900078028,El Puestito,900078028
660070014,"El Quebrachal, Anta, Salta",660070014,El Quebrachal    ,660070014
300709450,"El Quebracho, La Paz, Entre Ríos",300709450,El Quebracho     ,300709450
820492784,"El Rabón, General Obligado, Santa Fe",820492784,El Rabón   ,820492784
140562315,"El Rastreador, Juárez Celman, Córdoba",140562315,El Rastreador    ,140562315
340359063,"El Recreo, Patiño, Formosa",340359063,El Recreo  ,340359063
300159045,"El Redomón, Concordia, Entre Ríos",300159045,El Redomón ,300159045
100070007,"El Rodeo, Ambato, Catamarca",100070007,El Rodeo   ,100070007
141753211,"El Rodeo, Tulumba, Córdoba",141753211,El Rodeo   ,141753211
900498231,"El Sacrificio, La Cocha, Tucumán",900498231,El Sacrificio    ,900498231
580985112,"El Sauce, Picún Leufú, Neuquén",580985112,El Sauce   ,580985112
220630168,"El Sauzalito, General Güemes, Chaco",220630168,El Sauzalito     ,220630168
540560196,"El Soberbio, Guaraní, Misiones",540560196,El Soberbio,540560196
300709455,"EL Solar, La Paz, Entre Ríos",300709455,EL Solar   ,300709455
820492791,"El Sombrerito, General Obligado, Santa Fe",820492791,El Sombrerito    ,820492791
660840210,"El Tala, La Candelaria, Salta",660840210,El Tala    ,660840210
380700238,"El Talar, Santa Bárbara, Jujuy",380700238,El Talar   ,380700238
900078035,"El Timbo, Burruyacú, Tucumán",900078035,El Timbo   ,900078035
141401246,"El Tío, San Justo, Córdoba",141401246,El Tío     ,141401246
740216042,"El Trapiche, Coronel Pringles, San Luis",740216042,El Trapiche,740216042
821260308,"El Trébol, San Martín, Santa Fe",821260308,El Trébol  ,821260308
780219021,"El Turbio, Güer Aike, Santa Cruz",780219021,El Turbio  ,780219021
740566259,"El Volcán, Juan Martín de Pueyrredón, San Luis",740566259,El Volcán  ,740566259
540420154,"Eldorado, Eldorado, Misiones",540420154,Eldorado   ,540420154
140980819,"Elena, Río Cuarto, Córdoba",140980819,Elena,140980819
820703057,"Elisa, Las Colonias, Santa Fe",820703057,Elisa,820703057
820422644,"Elortondo, General López, Santa Fe",820422644,Elortondo  ,820422644
421330126,"Embajador Martini, Realicó, La Pampa",421330126,Embajador Martini,421330126
421470126,"Embajador Martini, Trenel, La Pampa",421470126,Embajador Martini,421470126
140070007,"Embalse, Calamuchita, Córdoba",140070007,Embalse    ,140070007
660560133,"Embarcación, General José de San Martín, Salta",660560133,Embarcación,660560133
820632987,"Emilia, La Capital, Santa Fe",820632987,Emilia     ,820632987
820703064,"Empalme San Carlos, Las Colonias, Santa Fe",820703064,Empalme San Carlos     ,820703064
820282441,"Empalme Villa Constitución, Constitución, Santa Fe",820282441,Empalme Villa Constitución   ,820282441
180420077,"Empedrado, Empedrado, Corrientes",180420077,Empedrado  ,180420077
300560184,"Enrique Carbó, Gualeguaychú, Entre Ríos",300560184,Enrique Carbó    ,300560184
220980315,"Enrique Urien, Mayor Luis J. Fontana, Chaco",220980315,Enrique Urien    ,220980315
62450245,"Ensenada, Ensenada, Buenos Aires",062450245,Ensenada   ,062450245
260140035,"Epuyén, Cushamen, Chubut",260140035,Epuyén     ,260140035
900428217,"Escaba, Juan Bautista Alberdi, Tucumán",900428217,Escaba     ,900428217
62520252,"Escobar, Escobar, Buenos Aires",062520252,Escobar    ,062520252
820212217,"Esmeralda, Castellanos, Santa Fe",820212217,Esmeralda  ,820212217
820700161,"Esperanza, Las Colonias, Santa Fe",820700161,Esperanza  ,820700161
300849685,"Espinillo Norte, Paraná, Entre Ríos",300849685,Espinillo Norte  ,300849685
340420168,"Espinillo, Pilagás, Formosa",340420168,Espinillo  ,340420168
260350077,"Esquel, Futaleufú, Chubut",260350077,Esquel     ,260350077
900568287,"Esquina y Mancopa, Leales, Tucumán",900568287,Esquina y Mancopa,900568287
180490084,"Esquina, Esquina, Corrientes",180490084,Esquina    ,180490084
141052665,"Esquina, Río Primero, Córdoba",141052665,Esquina    ,141052665
861756609,"Est. Robles, San Martín, Santiago del Estero",861756609,Est. Robles,861756609
900568294,"Estación Aráoz y Tacanas, Leales, Tucumán",900568294,Estación Aráoz y Tacanas     ,900568294
860216021,"Estación Atamisqui, Atamisqui, Santiago del Estero",860216021,Estación Atamisqui     ,860216021
300219110,"Estación Camps, Diamante, Entre Ríos",300219110,Estación Camps   ,300219110
820212224,"Estación Clucellas , Castellanos, Santa Fe",820212224,Estación Clucellas     ,820212224
300569355,"Estación Escriña, Gualeguaychú, Entre Ríos",300569355,Estación Escriña ,300569355
140212112,"Estación General Paz, Colón, Córdoba",140212112,Estación General Paz   ,140212112
140210105,"Estación Juárez Celman, Colón, Córdoba",140210105,Estación Juárez Celman ,140210105
300499295,"Estación Lazo, Gualeguay, Entre Ríos",300499295,Estación Lazo    ,300499295
301139920,"Estación Raíces, Villaguay, Entre Ríos",301139920,Estación Raíces  ,301139920
860356063,"Estación Simbolar, Banda, Santiago del Estero",860356063,Estación Simbolar,860356063
860776455,"Estación Tacañitas, General Taboada, Santiago del Estero",860776455,Estación Tacañitas     ,860776455
180560105,"Estación Torrent, General Alvear, Corrientes",180560105,Estación Torrent ,180560105
300159050,"Estación Yeruá, Concordia, Entre Ríos",300159050,Estación Yeruá   ,300159050
300159055,"Estación Yuquerí, Concordia, Entre Ríos",300159055,Estación Yuquerí ,300159055
140702371,"Estancia de Guadalupe, Minas, Córdoba",140702371,Estancia de Guadalupe  ,140702371
300150049,"Estancia Grande, Concordia, Entre Ríos",300150049,Estancia Grande  ,300150049
740210038,"Estancia Grande, Coronel Pringles, San Luis",740210038,Estancia Grande  ,740210038
140912497,"Estancia Vieja, Punilla, Córdoba",140912497,Estancia Vieja   ,140912497
340350098,"Estanislao del Campo, Patiño, Formosa",340350098,Estanislao del Campo   ,340350098
300709460,"Estaquitas, La Paz, Entre Ríos",300709460,Estaquitas ,300709460
62600260,"Esteban Echeverría, Esteban Echeverría, Buenos Aires",062600260,Esteban Echeverría     ,062600260
820773281,"Esteban Rams, 9 de Julio, Santa Fe",820773281,Esteban Rams     ,820773281
821123883,"Esther, San Justo, Santa Fe",821123883,Esther     ,821123883
140420294,"Etruria, General San Martín, Córdoba",140420294,Etruria    ,140420294
141122749,"Eufrasio Loza, Río Seco, Córdoba",141122749,Eufrasio Loza    ,141122749
820212231,"Eusebia y Carolina, Castellanos, Santa Fe",820212231,Eusebia y Carolina     ,820212231
820212238,"Eustolia, Castellanos, Santa Fe",820212238,Eustolia   ,820212238
62660266,"Exaltación de la Cruz, Exaltación de la Cruz, Buenos Aires",062660266,Exaltación de la Cruz  ,062660266
62700270,"Ezeiza, Ezeiza, Buenos Aires",062700270,Ezeiza     ,062700270
540280105,"Fachinal, Capital, Misiones",540280105,Fachinal   ,540280105
260848105,"Facundo, Río Senguer, Chubut",260848105,Facundo    ,260848105
141473008,"Falda del Carmen, Santa María, Córdoba",141473008,Falda del Carmen ,141473008
421335063,"Falucho, Realicó, La Pampa",421335063,Falucho    ,421335063
900280042,"Famaillá, Famaillá, Tucumán",900280042,Famaillá   ,900280042
460490049,"Famatina, Famatina, La Rioja",460490049,Famatina   ,460490049
300569360,"Faustino M. Parera, Gualeguaychú, Entre Ríos",300569360,Faustino M. Parera     ,300569360
300779555,"Febre, Nogoyá, Entre Ríos",300779555,Febre,300779555
300280112,"Federación, Federación, Entre Ríos",300280112,Federación ,300280112
300350147,"Federal, Federal, Entre Ríos",300350147,Federal    ,300350147
820703071,"Felicia, Las Colonias, Santa Fe",820703071,Felicia    ,820703071
181050231,"Felipe Yofré, Mercedes, Corrientes",181050231,Felipe Yofré     ,181050231
861610182,"Fernández, Robles, Santiago del Estero",861610182,Fernández  ,861610182
101050224,"Fiambalá, Tinogasta, Catamarca",101050224,Fiambalá   ,101050224
820212245,"Fidela, Castellanos, Santa Fe",820212245,Fidela     ,820212245
820843400,"Fighiera, Rosario, Santa Fe",820843400,Fighiera   ,820843400
820420063,"Firmat, General López, Santa Fe",820420063,Firmat     ,820420063
780149007,"Fitz Roy, Deseado, Santa Cruz",780149007,Fitz Roy   ,780149007
820492798,"Florencia, General Obligado, Santa Fe",820492798,Florencia  ,820492798
62740274,"Florencio Varela, Florencio Varela, Buenos Aires",062740274,Florencio Varela ,062740274
62770277,"Florentino Ameghino, Florentino Ameghino, Buenos Aires",062770277,Florentino Ameghino    ,062770277
541050476,"Florentino Ameghino, San Javier, Misiones",541050476,Florentino Ameghino    ,541050476
221400399,"Fontana, San Fernando, Chaco",221400399,Fontana    ,221400399
340140028,"Formosa, Formosa, Formosa",340140028,Formosa    ,340140028
740426175,"Fortín El Patria, Gobernador Dupuy, San Luis",740426175,Fortín El Patria ,740426175
860426077,"Fortín Inca, Belgrano, Santiago del Estero",860426077,Fortín Inca,860426077
340355042,"Fortín Lugones, Patiño, Formosa",340355042,Fortín Lugones   ,340355042
821334149,"Fortín Olmos, Vera, Santa Fe",821334149,Fortín Olmos     ,821334149
340359070,"Fortin Sargento 1º Leyes, Patiño, Formosa",340359070,Fortin Sargento 1º Leyes     ,340359070
740426182,"Fortuna, Gobernador Dupuy, San Luis",740426182,Fortuna    ,740426182
740216049,"Fraga, Coronel Pringles, San Luis",740216049,Fraga,740216049
380350133,"Fraile Pintado, Ledesma, Jujuy",380350133,Fraile Pintado   ,380350133
820703078,"Franck, Las Colonias, Santa Fe",820703078,Franck     ,820703078
821190280,"Fray Luis Beltrán, San Lorenzo, Santa Fe",821190280,Fray Luis Beltrán,821190280
100630161,"Fray Mamerto Esquiú, Fray Mamerto Esquiú, Catamarca",100630161,Fray Mamerto Esquiú    ,100630161
141401253,"Freyre, San Justo, Córdoba",141401253,Freyre     ,141401253
860630077,"Frías, Choya, Santiago del Estero",860630077,Frías,860630077
820210035,"Frontera, Castellanos, Santa Fe",820210035,Frontera   ,820210035
821193995,"Fuentes, San Lorenzo, Santa Fe",821193995,Fuentes    ,821193995
220630175,"Fuerte Esperanza, General Güemes, Chaco",220630175,Fuerte Esperanza ,220630175
820840189,"Funes, Rosario, Santa Fe",820840189,Funes,820840189
821053778,"Gaboto, San Jerónimo, Santa Fe",821053778,Gaboto     ,821053778
260420098,"Gaiman, Gaiman, Chubut",260420098,Gaiman     ,260420098
820212252,"Galisteo, Castellanos, Santa Fe",820212252,Galisteo   ,820212252
821050252,"Gálvez, San Jerónimo, Santa Fe",821050252,Gálvez     ,821050252
261058126,"Gan Gan, Telsen, Chubut",261058126,Gan Gan    ,261058126
220360091,"Gancedo, 12 de Octubre, Chaco",220360091,Gancedo    ,220360091
821334156,"Garabato , Vera, Santa Fe",821334156,Garabato   ,821334156
181680441,"Garaví, Santo Tomé, Corrientes",181680441,Garaví     ,181680441
820212259,"Garibaldi, Castellanos, Santa Fe",820212259,Garibaldi  ,820212259
181680427,"Garruchos, Santo Tomé, Corrientes",181680427,Garruchos  ,181680427
540770308,"Garuhapé, Libertador General San Martín, Misiones",540770308,Garuhapé   ,540770308
540280112,"Garupá, Capital, Misiones",540280112,Garupá     ,540280112
861826287,"Garza, Sarmiento, Santiago del Estero",861826287,Garza,861826287
900218182,"Gastona y Belicha, Chicligasta, Tucumán",900218182,Gastona y Belicha,900218182
260498035,"Gastre, Gastre, Chubut",260498035,Gastre     ,260498035
820773288,"Gato Colorado, 9 de Julio, Santa Fe",820773288,Gato Colorado    ,820773288
420840133,"General Acha, Lihuel Calel, La Pampa",420840133,General Acha     ,420840133
421540133,"General Acha, Utracán, La Pampa",421540133,General Acha     ,421540133
300569365,"General Almada, Gualeguaychú, Entre Ríos",300569365,General Almada   ,300569365
62800280,"General Alvarado, General Alvarado, Buenos Aires",062800280,General Alvarado ,062800280
300219120,"General Alvear, Diamante, Entre Ríos",300219120,General Alvear   ,300219120
62870287,"General Alvear, General Alvear, Buenos Aires",062870287,General Alvear   ,062870287
500140014,"General Alvear, General Alvear, Mendoza",500140014,General Alvear   ,500140014
540910378,"General Alvear, Oberá, Misiones",540910378,General Alvear   ,540910378
460560056,"General Ángel Vicente Peñaloza, General Ángel Vicente Peñaloza, La Rioja",460560056,General Ángel Vicente Peñaloza     ,460560056
62940294,"General Arenales, General Arenales, Buenos Aires",062940294,General Arenales ,062940294
140630532,"General Baldissera, Marcos Juárez, Córdoba",140630532,General Baldissera     ,140630532
660560140,"General Ballivián, General José de San Martín, Salta",660560140,General Ballivián,660560140
63010301,"General Belgrano, General Belgrano, Buenos Aires",063010301,General Belgrano ,063010301
460630063,"General Belgrano, General Belgrano, La Rioja",460630063,General Belgrano ,460630063
340350112,"General Belgrano, Patiño, Formosa",340350112,General Belgrano ,340350112
140560413,"General Cabrera, Juárez Celman, Córdoba",140560413,General Cabrera  ,140560413
420700140,"General Campos, Guatraché, La Pampa",420700140,General Campos   ,420700140
300880378,"General Campos, San Salvador, Entre Ríos",300880378,General Campos   ,300880378
220360098,"General Capdevilla, 12 de Octubre, Chaco",220360098,General Capdevilla     ,220360098
620280084,"General Conesa, Conesa, Río Negro",620280084,General Conesa   ,620280084
140560420,"General Deheza, Juárez Celman, Córdoba",140560420,General Deheza   ,140560420
620420147,"General Enrique Godoy, General Roca, Río Negro",620420147,General Enrique Godoy  ,620420147
620420154,"General Fernández Oro, General Roca, Río Negro",620420154,General Fernández Oro  ,620420154
141613141,"General Fotheringham, Tercero Arriba, Córdoba",141613141,General Fotheringham   ,141613141
300490168,"General Galarza, Gualeguay, Entre Ríos",300490168,General Galarza  ,300490168
820282448,"General Gelly, Constitución, Santa Fe",820282448,General Gelly    ,820282448
660490119,"General Güemes, General Güemes, Salta",660490119,General Güemes   ,660490119
340350119,"General Güemes, Patiño, Formosa",340350119,General Güemes   ,340350119
63080308,"General Guido, General Guido, Buenos Aires",063080308,General Guido    ,063080308
460700070,"General Juan Facundo Quiroga, General Juan Facundo Quiroga, La Rioja",460700070,General Juan Facundo Quiroga ,460700070
63150315,"General Juan Madariaga, General Juan Madariaga, Buenos Aires",063150315,General Juan Madariaga ,063150315
63220322,"General La Madrid, General La Madrid, Buenos Aires",063220322,General La Madrid,063220322
820843407,"General Lagos, Rosario, Santa Fe",820843407,General Lagos    ,820843407
460770077,"General Lamadrid, General Lamadrid, La Rioja",460770077,General Lamadrid ,460770077
63290329,"General Las Heras, General Las Heras, Buenos Aires",063290329,General Las Heras,063290329
63360336,"General Lavalle, General Lavalle, Buenos Aires",063360336,General Lavalle  ,063360336
140840616,"General Levalle, Presidente Roque Sáenz Peña, Córdoba",140840616,General Levalle  ,140840616
340210049,"General Lucio Victorio Mansilla, Laishi, Formosa",340210049,General Lucio Victorio Mansilla    ,340210049
660560147,"General Mosconi, General José de San Martín, Salta",660560147,General Mosconi  ,660560147
340630259,"General Mosconi, Ramón Lista, Formosa",340630259,General Mosconi  ,340630259
460840084,"General Ocampo, General Ocampo, La Rioja",460840084,General Ocampo   ,460840084
63430343,"General Paz, General Paz, Buenos Aires",063430343,General Paz,063430343
420560147,"General Pico, Chapaleufú, La Pampa",420560147,General Pico     ,420560147
421050147,"General Pico, Maracó, La Pampa",421050147,General Pico     ,421050147
220360105,"General Pinedo, 12 de Octubre, Chaco",220360105,General Pinedo   ,220360105
63510351,"General Pinto, General Pinto, Buenos Aires",063510351,General Pinto    ,063510351
660070021,"General Pizarro, Anta, Salta",660070021,General Pizarro  ,660070021
63570357,"General Pueyrredon, General Pueyrredon, Buenos Aires",063570357,General Pueyrredon     ,063570357
300210091,"General Ramírez, Diamante, Entre Ríos",300210091,General Ramírez  ,300210091
620420161,"General Roca, General Roca, Río Negro",620420161,General Roca     ,620420161
140630539,"General Roca, Marcos Juárez, Córdoba",140630539,General Roca     ,140630539
63640364,"General Rodríguez, General Rodríguez, Buenos Aires",063640364,General Rodríguez,063640364
420140154,"General San Martín, Caleu Caleu, La Pampa",420140154,General San Martín     ,420140154
63710371,"General San Martín, General San Martín, Buenos Aires",063710371,General San Martín     ,063710371
460910091,"General San Martín, General San Martín, La Rioja",460910091,General San Martín     ,460910091
420770154,"General San Martín, Hucal, La Pampa",420770154,General San Martín     ,420770154
220840259,"General San Martín, Libertador General San Martín, Chaco",220840259,General San Martín     ,220840259
540980434,"General Urquiza, San Ignacio, Misiones",540980434,General Urquiza  ,540980434
220140035,"General Vedia, Bermejo, Chaco",220140035,General Vedia    ,220140035
63850385,"General Viamonte, General Viamonte, Buenos Aires",063850385,General Viamonte ,063850385
63920392,"General Villegas, General Villegas, Buenos Aires",063920392,General Villegas ,063920392
821053785,"Gessler, San Jerónimo, Santa Fe",821053785,Gessler    ,821053785
300560185,"Gilbert, Gualeguaychú, Entre Ríos",300560185,Gilbert    ,300560185
260980147,"Gobernador Costa, Tehuelches, Chubut",260980147,Gobernador Costa ,260980147
821123890,"Gobernador Crespo, San Justo, Santa Fe",821123890,Gobernador Crespo,821123890
420425070,"Gobernador Duval, Curacó, La Pampa",420425070,Gobernador Duval ,420425070
420845070,"Gobernador Duval, Lihuel Calel, La Pampa",420845070,Gobernador Duval ,420845070
300919810,"Gobernador Echague, Tala, Entre Ríos",300919810,Gobernador Echague     ,300919810
900078042,"Gobernador Garmendia, Burruyacú, Tucumán",900078042,Gobernador Garmendia   ,900078042
